Review,Palabras,Lemma,Class
"La Iglesia de Santo Domingo es nada especial, salvo que alberga la más magnífica capilla en Puebla. La Capilla de la Virgen del Rosario. De obligada visita en Puebla!","['La', 'Iglesia', 'de', 'Santo', 'Domingo', 'es', 'nada', 'especial', ',', 'salvo', 'que', 'alberga', 'la', 'más', 'magnífica', 'capilla', 'en', 'Puebla', '.', 'La', 'Capilla', 'de', 'la', 'Virgen', 'del', 'Rosario', '.', 'De', 'obligada', 'visita', 'en', 'Puebla', '!']","el Iglesia de Santo Domingo ser nada especial , salvo que albergar el más magnífico capilla en Puebla . el Capilla de el Virgen del Rosario . de obligada visita en Puebla !",5
"Es un lugar enorme, donde los guías te cuentan muchas historias sobre los revolucionarios y los eventos que ahi se realizan. No deben dejar de ir!","['Es', 'un', 'lugar', 'enorme', ',', 'donde', 'los', 'guías', 'te', 'cuentan', 'muchas', 'historias', 'sobre', 'los', 'revolucionarios', 'y', 'los', 'eventos', 'que', 'ahi', 'se', 'realizan', '.', 'No', 'deben', 'dejar', 'de', 'ir', '!']","ser uno lugar enorme , donde el guía tú contar mucho historia sobre el revolucionario y el evento que ahi él realizar . no deber dejar de ir !",4
"Un lugar impactante, personal muy amable y servicial, comida buena y elaborada, el entorno es precioso. Paso obligado si vas a La Habana.","['Un', 'lugar', 'impactante', ',', 'personal', 'muy', 'amable', 'y', 'servicial', ',', 'comida', 'buena', 'y', 'elaborada', ',', 'el', 'entorno', 'es', 'precioso', '.', 'Paso', 'obligado', 'si', 'vas', 'a', 'La', 'Habana', '.']","uno lugar impactante , personal mucho amable y servicial , comida buen y elaborado , el entorno ser precioso . paso obligado si ir a el Habana .",5
"Los edificios están pintadas pintadas, las calles son empedradas y la ciudad está viva con la gente. El principal problema es la mayoría de la gente es turistas o personas atendiendo a los turistas. La ciudad es preciosa, lo que hace que merezca la pena.","['Los', 'edificios', 'están', 'pintadas', 'pintadas', ',', 'las', 'calles', 'son', 'empedradas', 'y', 'la', 'ciudad', 'está', 'viva', 'con', 'la', 'gente', '.', 'El', 'principal', 'problema', 'es', 'la', 'mayoría', 'de', 'la', 'gente', 'es', 'turistas', 'o', 'personas', 'atendiendo', 'a', 'los', 'turistas', '.', 'La', 'ciudad', 'es', 'preciosa', ',', 'lo', 'que', 'hace', 'que', 'merezca', 'la', 'pena', '.']","el edificio estar pintada pintado , el calle ser empedrado y el ciudad estar vivo con el gente . el principal problema ser el mayoría de el gente ser turista o persona atender a el turista . el ciudad ser precioso , él que hacer que merecer el pena .",3
"He estado en 5 sitios donde hay mar y en esos 5 sitios preferiría este indudablemente, sobre todo por la calidad de las personas que trabajan en el hotel  desde el momento de llegar a la recepción la niña de recepción carolay, Guillermo de restaurante y el hostess Nelson Rodríguez en la entrada del restaurante  en general todos, sin duda volvería nuevamente, muchas gracias hotel cartagena plaza","['He', 'estado', 'en', '5', 'sitios', 'donde', 'hay', 'mar', 'y', 'en', 'esos', '5', 'sitios', 'preferiría', 'este', 'indudablemente', ',', 'sobre', 'todo', 'por', 'la', 'calidad', 'de', 'las', 'personas', 'que', 'trabajan', 'en', 'el', 'hotel', 'desde', 'el', 'momento', 'de', 'llegar', 'a', 'la', 'recepción', 'la', 'niña', 'de', 'recepción', 'carolay', ',', 'Guillermo', 'de', 'restaurante', 'y', 'el', 'hostess', 'Nelson', 'Rodríguez', 'en', 'la', 'entrada', 'del', 'restaurante', 'en', 'general', 'todos', ',', 'sin', 'duda', 'volvería', 'nuevamente', ',', 'muchas', 'gracias', 'hotel', 'cartagena', 'plaza']","har estar en 5 sitio donde haber mar y en ese 5 sitio preferirir este indudablemente , sobre todo por el calidad de el persona que trabajar en el hotel desde el momento de llegar a el recepción el niña de recepción carolay , Guillermo de restaurante y el hostess Nelson Rodríguez en el entrada del restaurante en general todo , sin duda volver nuevamente , mucho gracia hotel cartagena plaza",5
"Hotel correcto, sin mas, no tiene un encanto especial ni nada reseńable. Es un gran complejo turístico, típico de la costa. Las habitaciones del ala moderna están muy bien, cama gigante confortable, tv led, ac, wifi gratuito, baño correcto. No me gusto demasiado el desayuno, con pocos dulces y variedad. Las instalaciones las típicas de un megacomplejo turístico, gym, piscina, salones para fiestas... La situación es buena, pegado a la playa (asco de playas para mi gusto) y en la calle principal de cartagena. Costo 240.000 pesos, quizas algo caro, de ahi mi valoracion como normal.","['Hotel', 'correcto', ',', 'sin', 'mas', ',', 'no', 'tiene', 'un', 'encanto', 'especial', 'ni', 'nada', 'reseńable', '.', 'Es', 'un', 'gran', 'complejo', 'turístico', ',', 'típico', 'de', 'la', 'costa', '.', 'Las', 'habitaciones', 'del', 'ala', 'moderna', 'están', 'muy', 'bien', ',', 'cama', 'gigante', 'confortable', ',', 'tv', 'led', ',', 'ac', ',', 'wifi', 'gratuito', ',', 'baño', 'correcto', '.', 'No', 'me', 'gusto', 'demasiado', 'el', 'desayuno', ',', 'con', 'pocos', 'dulces', 'y', 'variedad', '.', 'Las', 'instalaciones', 'las', 'típicas', 'de', 'un', 'megacomplejo', 'turístico', ',', 'gym', ',', 'piscina', ',', 'salones', 'para', 'fiestas', '...', 'La', 'situación', 'es', 'buena', ',', 'pegado', 'a', 'la', 'playa', '(', 'asco', 'de', 'playas', 'para', 'mi', 'gusto', ')', 'y', 'en', 'la', 'calle', 'principal', 'de', 'cartagena', '.', 'Costo', '240.000', 'pesos', ',', 'quizas', 'algo', 'caro', ',', 'de', 'ahi', 'mi', 'valoracion', 'como', 'normal', '.']","Hotel correcto , sin mas , no tener uno encanto especial ni nada reseńable . ser uno gran complejo turístico , típico de el costa . el habitación del ala moderno estar mucho bien , cama gigante confortable , tv led , ac , wifi gratuito , baño correcto . no yo gustar demasiado el desayuno , con poco dulce y variedad . el instalación el típica de uno megacomplejo turístico , gym , piscina , salón para fiesta ... el situación ser buen , pegado a el playa ( asco de playa para mi gusto ) y en el calle principal de cartagena . costo 240000 pesos , quiza algo caro , de ahi mi valoracion como normal .",3
"Es un hotel con una muy buena ubicacion (bien frente al mar). Pero nada mas.  Pros: Buena ubicacion. El personal es correcto. La piscina, que esta ubicada en pisos superiores es linda y tiene muchas comodidades.. Los comedores con buena higiene.  Contras: Todo tiene una mala terminacion: puertas, ventanas, ducha, pasillos, etc. Los pasilllos no estan alfombrados y eso no colabora con la acustica del lugar. Las habitaciones tampoco y estan muy mal insonorizadas. Nosotros escuchamos absolutamente todo lo que hacia nuestro vecino. Nos dieron una sola tarjeta para entrar a la habitacion lo que nos obligaba a movernos juntos. Muy incomodo. El lugar para higienizarse al venir de la playa siempre estaba muy sucio y era bastante desagradable.  En definitiva, las 4 estrellas les quedan…","['Es', 'un', 'hotel', 'con', 'una', 'muy', 'buena', 'ubicacion', '(', 'bien', 'frente', 'al', 'mar', ')', '.', 'Pero', 'nada', 'mas', '.', 'Pros', ':', 'Buena', 'ubicacion', '.', 'El', 'personal', 'es', 'correcto', '.', 'La', 'piscina', ',', 'que', 'esta', 'ubicada', 'en', 'pisos', 'superiores', 'es', 'linda', 'y', 'tiene', 'muchas', 'comodidades', '..', 'Los', 'comedores', 'con', 'buena', 'higiene', '.', 'Contras', ':', 'Todo', 'tiene', 'una', 'mala', 'terminacion', ':', 'puertas', ',', 'ventanas', ',', 'ducha', ',', 'pasillos', ',', 'etc', '.', 'Los', 'pasilllos', 'no', 'estan', 'alfombrados', 'y', 'eso', 'no', 'colabora', 'con', 'la', 'acustica', 'del', 'lugar', '.', 'Las', 'habitaciones', 'tampoco', 'y', 'estan', 'muy', 'mal', 'insonorizadas', '.', 'Nosotros', 'escuchamos', 'absolutamente', 'todo', 'lo', 'que', 'hacia', 'nuestro', 'vecino', '.', 'Nos', 'dieron', 'una', 'sola', 'tarjeta', 'para', 'entrar', 'a', 'la', 'habitacion', 'lo', 'que', 'nos', 'obligaba', 'a', 'movernos', 'juntos', '.', 'Muy', 'incomodo', '.', 'El', 'lugar', 'para', 'higienizarse', 'al', 'venir', 'de', 'la', 'playa', 'siempre', 'estaba', 'muy', 'sucio', 'y', 'era', 'bastante', 'desagradable', '.', 'En', 'definitiva', ',', 'las', '4', 'estrellas', 'les', 'quedan…']","ser uno hotel con uno mucho buen ubicacion ( bien frente al mar ) . pero nada mas . pro : Buena ubicacion . el personal ser correcto . el piscina , que este ubicada en piso superior ser lindo y tener mucho comodidad .. el comedor con buen higiene . contra : todo tener uno malo terminacion : puerta , ventana , ducha , pasillo , etc . el pasilllo no estar alfombrado y ese no colaborar con el acustico del lugar . el habitación tampoco y estar mucho mal insonorizada . yo escuchar absolutamente todo él que hacia nuestro vecino . yo dar uno solo tarjeta para entrar a el habitacion él que yo obligar a moverno junto . mucho incomodo . el lugar para higienizar él al venir de el playa siempre estar mucho sucio y ser bastante desagradable . en definitiva , el 4 estrella él quedar …",3
"Elegimos este complejo debido a su pequeño tamaño y ubicación. Nos habíamos alojado en la puerta de al lado en el Riu Jalisco y sabía que estaba en la mejor franja de la playa en Puerto Vallarta.
Después de haber reservado una habitación con balcón, una semana antes de llegar le mandé un email al hotel y pedí una habitación en el tamaño de la piscina, planta superior, con una cama tamaño king. Estuvimos en la habitación 427, que proporciona todo lo solicitado. (Sólo una nota, ya que todo el mundo probablemente quiera prácticamente lo mismo, por favor comprenda que es imposible para todo el mundo para conseguir lo que quieren, sólo hay mucho. Y no e-mail más de una semana antes, ya que no llegar su información alguna hasta ese momento. No importa si se reservó hace dos semanas, o hace dos años, están recibiendo información de todo el mundo al mismo tiempo) entiendo que algunas de las habitaciones tienen una ducha - 427 tenía una combinación de bañera/ducha, así que una bañera es importante para ti, 427 es una buena habitación. Sin duda, el baño es algo anticuado, pero muy limpio sucio. No recuerdo si fue a servicio de haber sido incluido (y yo soy perfectamente capaz de transformar mi propia sábanas) pero no la reciben, y era un toque de agradecer. Wifi funcionaba de maravilla en nuestra habitación. Soy una madrugadora y a las 6 de la mañana me dieron gran wifi aún tumbado en la cama. Durante el día no era tan buena, pero desde que no vamos de vacaciones para navegar por la red toda la tarde, este no es un problema. Mucho más divertido que sentarse en la playa y ver o jugar en el agua, ver a la gente, y leer (y por supuesto, la siesta) son firmes, pero dormimos bien cada noche. Un poco de ruido las primeras noches pero no vaya tarde y parecía ser uno particular de los huéspedes. Ascensores muy rápido, de hecho, mucho más rápida que el ascensor en el hotel de dos años que nos alojamos en Canadá la noche antes de salir.
El buffet era muy pequeña con una selección limitada pero lo que había era caliente, fresco, y sabroso. Los postres eran muy buena y bien presentada. El servicio era estupendo, casi siempre un par de veces un poco lento, pero nada para emocionarse. Encontrará el nombre del salvador Mencionada muchas veces en los comentarios y no sin razón.
La piscina era muy bonita, muy limpio, pero pasamos muy poco tiempo en la piscina. Estamos allí para ir a la playa, que era tan maravillosa como lo recordábamos. Sin falta pudimos encontrar tumbonas en la sombra, no importa a qué hora del día que elijas. Si quieres primera fila que se necesita para ser temprano.
Cada noche había un unos pocos vendedores en el sitio, nos gustó especialmente la visita con Rafael. En nuestra última noche nos dio a mi marido uno de sus artículos, dar a mí como un regalo. Yo estaba allí, así que él podría haber dado - me imagino que esto fue respetuoso y no dar un regalo a alguien de cónyuge. No es necesario, pero aún así apreciado. Será una apreciada parte de mi colección.
Si tengo una queja sobre el Samba es que no hay entretenimiento después de la cena y antes del espectáculo, algo que ya nos hemos acostumbrado a en nuestros complejos que hemos visitado. Mientras el vuelo de los murciélagos cada noche al atardecer es muy interesante que algunos músicos para escuchar mientras teníamos una copa después de cenar.
Dicho esto, sin duda, volveremos - El Samba es una estupenda relación calidad-precio. Para una sola persona el Samba sería perfecto. Pequeño, personal y seguro. Si yo fuera a estar de viaje por mi cuenta el Samba sería mi primera elección de los 14 todo incluido que he estado, incluyendo algunas estaciones de final mucho más alto. .","['Elegimos', 'este', 'complejo', 'debido', 'a', 'su', 'pequeño', 'tamaño', 'y', 'ubicación', '.', 'Nos', 'habíamos', 'alojado', 'en', 'la', 'puerta', 'de', 'al', 'lado', 'en', 'el', 'Riu', 'Jalisco', 'y', 'sabía', 'que', 'estaba', 'en', 'la', 'mejor', 'franja', 'de', 'la', 'playa', 'en', 'Puerto', 'Vallarta', '.', 'Después', 'de', 'haber', 'reservado', 'una', 'habitación', 'con', 'balcón', ',', 'una', 'semana', 'antes', 'de', 'llegar', 'le', 'mandé', 'un', 'email', 'al', 'hotel', 'y', 'pedí', 'una', 'habitación', 'en', 'el', 'tamaño', 'de', 'la', 'piscina', ',', 'planta', 'superior', ',', 'con', 'una', 'cama', 'tamaño', 'king', '.', 'Estuvimos', 'en', 'la', 'habitación', '427', ',', 'que', 'proporciona', 'todo', 'lo', 'solicitado', '.', '(', 'Sólo', 'una', 'nota', ',', 'ya', 'que', 'todo', 'el', 'mundo', 'probablemente', 'quiera', 'prácticamente', 'lo', 'mismo', ',', 'por', 'favor', 'comprenda', 'que', 'es', 'imposible', 'para', 'todo', 'el', 'mundo', 'para', 'conseguir', 'lo', 'que', 'quieren', ',', 'sólo', 'hay', 'mucho', '.', 'Y', 'no', 'e-mail', 'más', 'de', 'una', 'semana', 'antes', ',', 'ya', 'que', 'no', 'llegar', 'su', 'información', 'alguna', 'hasta', 'ese', 'momento', '.', 'No', 'importa', 'si', 'se', 'reservó', 'hace', 'dos', 'semanas', ',', 'o', 'hace', 'dos', 'años', ',', 'están', 'recibiendo', 'información', 'de', 'todo', 'el', 'mundo', 'al', 'mismo', 'tiempo', ')', 'entiendo', 'que', 'algunas', 'de', 'las', 'habitaciones', 'tienen', 'una', 'ducha', '-', '427', 'tenía', 'una', 'combinación', 'de', 'bañera/ducha', ',', 'así', 'que', 'una', 'bañera', 'es', 'importante', 'para', 'ti', ',', '427', 'es', 'una', 'buena', 'habitación', '.', 'Sin', 'duda', ',', 'el', 'baño', 'es', 'algo', 'anticuado', ',', 'pero', 'muy', 'limpio', 'sucio', '.', 'No', 'recuerdo', 'si', 'fue', 'a', 'servicio', 'de', 'haber', 'sido', 'incluido', '(', 'y', 'yo', 'soy', 'perfectamente', 'capaz', 'de', 'transformar', 'mi', 'propia', 'sábanas', ')', 'pero', 'no', 'la', 'reciben', ',', 'y', 'era', 'un', 'toque', 'de', 'agradecer', '.', 'Wifi', 'funcionaba', 'de', 'maravilla', 'en', 'nuestra', 'habitación', '.', 'Soy', 'una', 'madrugadora', 'y', 'a', 'las', '6', 'de', 'la', 'mañana', 'me', 'dieron', 'gran', 'wifi', 'aún', 'tumbado', 'en', 'la', 'cama', '.', 'Durante', 'el', 'día', 'no', 'era', 'tan', 'buena', ',', 'pero', 'desde', 'que', 'no', 'vamos', 'de', 'vacaciones', 'para', 'navegar', 'por', 'la', 'red', 'toda', 'la', 'tarde', ',', 'este', 'no', 'es', 'un', 'problema', '.', 'Mucho', 'más', 'divertido', 'que', 'sentarse', 'en', 'la', 'playa', 'y', 'ver', 'o', 'jugar', 'en', 'el', 'agua', ',', 'ver', 'a', 'la', 'gente', ',', 'y', 'leer', '(', 'y', 'por', 'supuesto', ',', 'la', 'siesta', ')', 'son', 'firmes', ',', 'pero', 'dormimos', 'bien', 'cada', 'noche', '.', 'Un', 'poco', 'de', 'ruido', 'las', 'primeras', 'noches', 'pero', 'no', 'vaya', 'tarde', 'y', 'parecía', 'ser', 'uno', 'particular', 'de', 'los', 'huéspedes', '.', 'Ascensores', 'muy', 'rápido', ',', 'de', 'hecho', ',', 'mucho', 'más', 'rápida', 'que', 'el', 'ascensor', 'en', 'el', 'hotel', 'de', 'dos', 'años', 'que', 'nos', 'alojamos', 'en', 'Canadá', 'la', 'noche', 'antes', 'de', 'salir', '.', 'El', 'buffet', 'era', 'muy', 'pequeña', 'con', 'una', 'selección', 'limitada', 'pero', 'lo', 'que', 'había', 'era', 'caliente', ',', 'fresco', ',', 'y', 'sabroso', '.', 'Los', 'postres', 'eran', 'muy', 'buena', 'y', 'bien', 'presentada', '.', 'El', 'servicio', 'era', 'estupendo', ',', 'casi', 'siempre', 'un', 'par', 'de', 'veces', 'un', 'poco', 'lento', ',', 'pero', 'nada', 'para', 'emocionarse', '.', 'Encontrará', 'el', 'nombre', 'del', 'salvador', 'Mencionada', 'muchas', 'veces', 'en', 'los', 'comentarios', 'y', 'no', 'sin', 'razón', '.', 'La', 'piscina', 'era', 'muy', 'bonita', ',', 'muy', 'limpio', ',', 'pero', 'pasamos', 'muy', 'poco', 'tiempo', 'en', 'la', 'piscina', '.', 'Estamos', 'allí', 'para', 'ir', 'a', 'la', 'playa', ',', 'que', 'era', 'tan', 'maravillosa', 'como', 'lo', 'recordábamos', '.', 'Sin', 'falta', 'pudimos', 'encontrar', 'tumbonas', 'en', 'la', 'sombra', ',', 'no', 'importa', 'a', 'qué', 'hora', 'del', 'día', 'que', 'elijas', '.', 'Si', 'quieres', 'primera', 'fila', 'que', 'se', 'necesita', 'para', 'ser', 'temprano', '.', 'Cada', 'noche', 'había', 'un', 'unos', 'pocos', 'vendedores', 'en', 'el', 'sitio', ',', 'nos', 'gustó', 'especialmente', 'la', 'visita', 'con', 'Rafael', '.', 'En', 'nuestra', 'última', 'noche', 'nos', 'dio', 'a', 'mi', 'marido', 'uno', 'de', 'sus', 'artículos', ',', 'dar', 'a', 'mí', 'como', 'un', 'regalo', '.', 'Yo', 'estaba', 'allí', ',', 'así', 'que', 'él', 'podría', 'haber', 'dado', '-', 'me', 'imagino', 'que', 'esto', 'fue', 'respetuoso', 'y', 'no', 'dar', 'un', 'regalo', 'a', 'alguien', 'de', 'cónyuge', '.', 'No', 'es', 'necesario', ',', 'pero', 'aún', 'así', 'apreciado', '.', 'Será', 'una', 'apreciada', 'parte', 'de', 'mi', 'colección', '.', 'Si', 'tengo', 'una', 'queja', 'sobre', 'el', 'Samba', 'es', 'que', 'no', 'hay', 'entretenimiento', 'después', 'de', 'la', 'cena', 'y', 'antes', 'del', 'espectáculo', ',', 'algo', 'que', 'ya', 'nos', 'hemos', 'acostumbrado', 'a', 'en', 'nuestros', 'complejos', 'que', 'hemos', 'visitado', '.', 'Mientras', 'el', 'vuelo', 'de', 'los', 'murciélagos', 'cada', 'noche', 'al', 'atardecer', 'es', 'muy', 'interesante', 'que', 'algunos', 'músicos', 'para', 'escuchar', 'mientras', 'teníamos', 'una', 'copa', 'después', 'de', 'cenar', '.', 'Dicho', 'esto', ',', 'sin', 'duda', ',', 'volveremos', '-', 'El', 'Samba', 'es', 'una', 'estupenda', 'relación', 'calidad-precio', '.', 'Para', 'una', 'sola', 'persona', 'el', 'Samba', 'sería', 'perfecto', '.', 'Pequeño', ',', 'personal', 'y', 'seguro', '.', 'Si', 'yo', 'fuera', 'a', 'estar', 'de', 'viaje', 'por', 'mi', 'cuenta', 'el', 'Samba', 'sería', 'mi', 'primera', 'elección', 'de', 'los', '14', 'todo', 'incluido', 'que', 'he', 'estado', ',', 'incluyendo', 'algunas', 'estaciones', 'de', 'final', 'mucho', 'más', 'alto', '.', '.']","elegir este complejo debido a su pequeño tamaño y ubicación . yo haber alojar en el puerta de al lado en el Riu Jalisco y saber que estar en el mejor franja de el playa en Puerto Vallarta . después de haber reservar uno habitación con balcón , uno semana antes de llegar él mander uno email al hotel y pedir uno habitación en el tamaño de el piscina , planta superior , con uno cama tamaño king . estuvir en el habitación 427 , que proporcionar todo él solicitado . ( sólo uno nota , ya que todo el mundo probablemente querer prácticamente él mismo , por favor comprender que ser imposible para todo el mundo para conseguir él que querer , sólo haber mucho . y no e-mail más de uno semana antes , ya que no llegar su información alguno hasta ese momento . no importar si él reservar hacer dos semana , o hacer dos año , estar recibir información de todo el mundo al mismo tiempo ) entender que alguno de el habitación tener uno ducha - 427 tener uno combinación de bañera / ducho , así que uno bañera ser importante para tú , 427 ser uno buen habitación . sin duda , el baño ser algo anticuado , pero mucho limpio sucio . no recordar si ser a servicio de haber ser incluir ( y yo ser perfectamente capaz de transformar mi propio sábana ) pero no él recibir , y ser uno toque de agradecer . Wifi funcionar de maravilla en nuestro habitación . ser uno madrugadora y a el 6 de el mañana yo dar gran wifi aún tumbado en el cama . durante el día no ser tanto buen , pero desde que no ir de vacación para navegar por el red todo el tarde , este no ser uno problema . mucho más divertido que sentar él en el playa y ver o jugar en el agua , ver a el gente , y leer ( y por supuesto , el siesta ) ser firme , pero dormir bien cada noche . uno poco de ruido el primero noche pero no ir tarde y parecer ser uno particular de el huésped . ascensor mucho rápido , de hecho , mucho más rápido que el ascensor en el hotel de dos año que yo alogir en Canadá el noche antes de salir . el buffet ser mucho pequeño con uno selección limitado pero él que haber ser caliente , fresco , y sabroso . el postre ser mucho buen y bien presentado . el servicio ser estupendo , casi siempre uno par de veces uno poco lento , pero nada para emocionar él . encontrar el nombre del salvador Mencionada mucho vez en el comentario y no sin razón . el piscina ser mucho bonito , mucho limpio , pero pasar mucho poco tiempo en el piscina . estar allí para ir a el playa , que ser tanto maravilloso como él recordábar . sin falta poder encontrar tumbona en el sombra , no importar a qué hora del día que elija . si querer primero fila que él necesitar para ser temprano . cada noche haber uno uno poco vendedor en el sitio , yo gustar especialmente el visita con Rafael . en nuestro último noche yo dar a mi marido uno de su artículo , dar a yo como uno regalo . yo estar allí , así que él poder haber dar - yo imaginar que este ser respetuoso y no dar uno regalo a alguien de cónyuge . no ser necesario , pero aún así apreciado . ser uno apreciado parte de mi colección . si tener uno queja sobre el Samba ser que no haber entretenimiento después de el cena y antes del espectáculo , algo que ya yo haber acostumbrar a en nuestro complejo que haber visitar . mientras el vuelo de el murciélago cada noche al atardecer ser mucho interesante que alguno músico para escuchar mientras tener uno copa después de cenar . dicho este , sin duda , volver - el Samba ser uno estupendo relación calidad-precio . para uno solo persona el Samba ser perfecto . Pequeño , personal y seguro . si yo ser a estar de viaje por mi cuenta el Samba ser mi primero elección de el 14 todo incluido que haber estar , incluir alguno estación de final mucho más alto . .",4
"Felicitaciones, el hotel tiene unas excelente instalaciones y magnífico servicio ***** Recomendado para viaje de parejas. Actividades recreativas en diferentes escenarios, lugar ideal para eventos de parejas y de trabajo","['Felicitaciones', ',', 'el', 'hotel', 'tiene', 'unas', 'excelente', 'instalaciones', 'y', 'magnífico', 'servicio', '*', '*', '*', '*', '*', 'Recomendado', 'para', 'viaje', 'de', 'parejas', '.', 'Actividades', 'recreativas', 'en', 'diferentes', 'escenarios', ',', 'lugar', 'ideal', 'para', 'eventos', 'de', 'parejas', 'y', 'de', 'trabajo']","Felicitaciones , el hotel tener uno excelente instalación y magnífico servicio * * * * * Recomendado para viaje de pareja . actividad recreativa en diferente escenario , lugar ideal para evento de pareja y de trabajo",5
"Muy recomendable. Si puedes, reserva una mesa en el balcón de un piso superior","['Muy', 'recomendable', '.', 'Si', 'puedes', ',', 'reserva', 'una', 'mesa', 'en', 'el', 'balcón', 'de', 'un', 'piso', 'superior']","mucho recomendable . si poder , reservar uno mesa en el balcón de uno piso superior",4
"Visitamos la ciudad de Cartagena 2013 Noviembre. era modesto pero bien. Aquí está mi advertencia: prepárate para ser completamente serán acometidos por dominantes vendedores ambulantes de la calle. Nunca había visto algo semejante. cientos de vendedores ambulantes -les dan justo en su rostro, justo en su espacio. Todos vendiendo la misma porquería. Usted puede tratar de ignorarlos, a pie- te siguen! no aceptan un no por respuesta. Si pensabas que Cozumel era malo de este lugar es 10 veces peor! En varias ocasiones incluso tocado mi esposa en el hombro. Dios os ayude si pulsar atrás. podrá terminar en una cárcel colombiana por 5 años.Me quejé a mi guía turístico. se encogió, diciendo, ""eso es sólo nuestra cultura"".  Ten cuidado ...","['Visitamos', 'la', 'ciudad', 'de', 'Cartagena', '2013', 'Noviembre', '.', 'era', 'modesto', 'pero', 'bien', '.', 'Aquí', 'está', 'mi', 'advertencia', ':', 'prepárate', 'para', 'ser', 'completamente', 'serán', 'acometidos', 'por', 'dominantes', 'vendedores', 'ambulantes', 'de', 'la', 'calle', '.', 'Nunca', 'había', 'visto', 'algo', 'semejante', '.', 'cientos', 'de', 'vendedores', 'ambulantes', '-les', 'dan', 'justo', 'en', 'su', 'rostro', ',', 'justo', 'en', 'su', 'espacio', '.', 'Todos', 'vendiendo', 'la', 'misma', 'porquería', '.', 'Usted', 'puede', 'tratar', 'de', 'ignorarlos', ',', 'a', 'pie-', 'te', 'siguen', '!', 'no', 'aceptan', 'un', 'no', 'por', 'respuesta', '.', 'Si', 'pensabas', 'que', 'Cozumel', 'era', 'malo', 'de', 'este', 'lugar', 'es', '10', 'veces', 'peor', '!', 'En', 'varias', 'ocasiones', 'incluso', 'tocado', 'mi', 'esposa', 'en', 'el', 'hombro', '.', 'Dios', 'os', 'ayude', 'si', 'pulsar', 'atrás', '.', 'podrá', 'terminar', 'en', 'una', 'cárcel', 'colombiana', 'por', '5', 'años.Me', 'quejé', 'a', 'mi', 'guía', 'turístico', '.', 'se', 'encogió', ',', 'diciendo', ',', '``', 'eso', 'es', 'sólo', 'nuestra', 'cultura', ""''"", '.', 'Ten', 'cuidado', '...']","visitar el ciudad de Cartagena 2013 Noviembre . ser modesto pero bien . aquí estar mi advertencia : prepáratir para ser completamente ser acometer por dominant vendedor ambulante de el calle . nunca haber ver algo semejante . ciento de vendedor ambulante -l dar justo en su rostro , justo en su espacio . todo vender el mismo porquería . usted poder tratar de ignorar él , a pie- tú seguir ! no aceptar uno no por respuesta . si pensabar que Cozumel ser malo de este lugar ser 10 vez peor ! en varios ocasión incluso tocado mi esposa en el hombro . Dios tú ayudar si pulsar atrás . poder terminar en uno cárcel colombiano por 5 año . yo quejar a mi guía turístico . él encoger , decir , ` ` ese ser sólo nuestro cultura '' . ten cuidado ...",2
"Un lugar bonito sencillo, con una calidad humana impresionante.    La tienda de habanos obviamente a nivel de la Habana (mis cigarros COHIBA lo avalan) jajajaja   Es un hotel de 3 estrellas. Económico y sencillo, alejado de la Habana vieja, pero por esa misma razón da la oportunidad de conocer una parte bonita de la isla.   Recomendado y si van para allá les recomiendo nuestro guía (pedro) que nos sirvió de taxi y nos mostró lugares bonitos además de los ya obligados a ir. ","['Un', 'lugar', 'bonito', 'sencillo', ',', 'con', 'una', 'calidad', 'humana', 'impresionante', '.', 'La', 'tienda', 'de', 'habanos', 'obviamente', 'a', 'nivel', 'de', 'la', 'Habana', '(', 'mis', 'cigarros', 'COHIBA', 'lo', 'avalan', ')', 'jajajaja', 'Es', 'un', 'hotel', 'de', '3', 'estrellas', '.', 'Económico', 'y', 'sencillo', ',', 'alejado', 'de', 'la', 'Habana', 'vieja', ',', 'pero', 'por', 'esa', 'misma', 'razón', 'da', 'la', 'oportunidad', 'de', 'conocer', 'una', 'parte', 'bonita', 'de', 'la', 'isla', '.', 'Recomendado', 'y', 'si', 'van', 'para', 'allá', 'les', 'recomiendo', 'nuestro', 'guía', '(', 'pedro', ')', 'que', 'nos', 'sirvió', 'de', 'taxi', 'y', 'nos', 'mostró', 'lugares', 'bonitos', 'además', 'de', 'los', 'ya', 'obligados', 'a', 'ir', '.']","uno lugar bonito sencillo , con uno calidad humano impresionante . el tienda de habano obviamente a nivel de el Habana ( mi cigarro COHIBA él avalar ) jajajajar ser uno hotel de 3 estrella . económico y sencillo , alejado de el Habana viejo , pero por ese mismo razón dar el oportunidad de conocer uno parte bonito de el isla . recomendado y si ir para allá él recomeir nuestro guía ( pedro ) que yo servir de taxi y yo mostrar lugar bonito además de el ya obligado a ir .",4
"Más bonito el exterior que el interior. La fachada es muy bonita, pero el interior es como cualquier mercado.","['Más', 'bonito', 'el', 'exterior', 'que', 'el', 'interior', '.', 'La', 'fachada', 'es', 'muy', 'bonita', ',', 'pero', 'el', 'interior', 'es', 'como', 'cualquier', 'mercado', '.']","más bonito el exterior que el interior . el fachada ser mucho bonito , pero el interior ser como cualquiera mercado .",3
